Date,Open,High,Low,Close,Volume,MA200W,rising,from_above,evt_5pct,evt_4pct,evt_3pct,evt_2pct,evt_1pct,evt_touch,setup_start
2022-11-04,13.761467403476034,14.211925646505437,12.94045361155459,14.139013290405273,2704427000,12.963797163963317,True,True,True,True,True,True,True,True,True
2022-11-11,14.210925918682676,16.36933133932197,13.742489233902935,16.307405471801758,2816073000,13.026884198188782,True,True,False,False,False,False,False,False,False
2022-11-18,16.19853677571768,16.977596419194803,15.101854958892112,15.390508651733398,2926241000,13.08438261270523,True,True,False,False,False,False,False,False,False
2022-11-25,15.128823202094654,16.507169659451346,15.06190321660451,16.25047492980957,1472780000,13.145781689882279,True,True,False,False,False,False,False,False,False
2022-12-02,16.00676687994452,17.248688909825876,15.501377797341771,16.86005973815918,2009789000,13.212140258550644,True,True,False,False,False,False,False,False,False
2022-12-09,16.663247742100303,17.56639249733036,15.65220504847958,16.984941482543945,2058131000,13.278696788549423,True,True,False,False,False,False,False,False,False
2022-12-16,17.020911352868033,18.772255889974957,16.39450587865019,16.55535316467285,2567579000,13.341968597173691,True,True,False,False,False,False,False,False,False
2022-12-23,16.556347895867603,16.611298778563597,14.867943401496623,15.191637992858887,1996695000,13.398192496299744,True,True,False,False,False,False,False,False,False
2022-12-30,15.059764142824474,15.085739610722163,13.87088541917304,14.600197792053223,1481381000,13.451778870820998,True,True,True,True,False,False,False,False,True
2023-01-06,14.836973349478153,14.995824302039097,14.020746235509238,14.844966888427734,1626813000,13.507310084104539,True,True,True,True,False,False,False,False,True
2023-01-13,15.26956527336169,16.906018468034198,15.12669972895464,16.883039474487305,2240313000,13.570652765035629,True,True,False,False,False,False,False,False,False
2023-01-20,16.883044257913486,17.856119943115402,16.71519820403246,17.822154998779297,1968625000,13.637736741304398,True,True,False,False,False,False,False,False,False
2023-01-27,18.046938056185414,20.608518165238692,17.801172014631053,20.345766067504883,2632581000,13.717183138132095,True,True,False,False,False,False,False,False,False
2023-02-03,19.9311576524384,21.928266800569993,18.93210531346682,21.0800724029541,2640747000,13.798887623548508,True,True,False,False,False,False,False,False,False
2023-02-10,20.78635237038477,22.99825818396335,20.76637079932243,21.24491310119629,2750611000,13.8815329682827,True,True,False,False,False,False,False,False,False
2023-02-17,21.517655957569065,23.027230025580597,20.94219981648068,21.3678035736084,2448882000,13.965253154039383,True,True,False,False,False,False,False,False,False
2023-02-24,20.98016579111472,23.86543668590284,20.401714095187934,23.264007568359375,2630910000,14.059473170042038,True,True,False,False,False,False,False,False,False
2023-03-03,23.6476427244117,23.877428147206164,22.41081009048638,23.8674373626709,2170791000,14.15609978556633,True,True,False,False,False,False,False,False,False
2023-03-10,23.86843706344506,24.435053778962832,22.7083932455894,22.947208404541016,2442279000,14.249886163473128,True,True,False,False,False,False,False,False,False
2023-03-17,22.73437106627306,26.378546157950858,22.279723706349586,25.705068588256836,2853086000,14.358986970186233,True,True,False,False,False,False,False,False,False
2023-03-24,25.59515337288159,27.567624321193616,25.110528539041603,26.758249282836914,2797259000,14.474765877723694,True,True,False,False,False,False,False,False,False
2023-03-31,26.816209246044448,27.81243294698016,25.82997035686321,27.755477905273438,1909273000,14.596714216470719,True,True,False,False,False,False,False,False,False
2023-04-07,27.487688485526352,27.978309319114103,26.374548778869844,27.016054153442383,1679977000,14.713718106746674,True,True,False,False,False,False,False,False,False
2023-04-14,26.802219526744395,27.768468337867095,26.199683291915306,26.737266540527344,1905191000,14.829434897899628,True,True,False,False,False,False,False,False,False
2023-04-21,26.544417423730405,28.08822261514071,26.412519730546887,27.09798812866211,2057759000,14.946070736646652,True,True,False,False,False,False,False,False,False
2023-04-28,26.992070732318915,27.736494722113637,26.204678535253677,27.727502822875977,1793523000,15.064304920434951,True,True,False,False,False,False,False,False,False
2023-05-05,27.818429302087736,29.03548598905162,27.21889646264562,28.657779693603516,2039790000,15.187687435150146,True,True,False,False,False,False,False,False,False
2023-05-12,28.499899899156308,29.197359027968076,28.024268029130468,28.31804084777832,1625569000,15.308454384803772,True,True,False,False,False,False,False,False,False
2023-05-19,28.485909993610434,31.803337218364412,28.1301868465502,31.239778518676758,2398499000,15.443726916313171,True,True,False,False,False,False,False,False,False
2023-05-26,30.877057472880523,39.44941078052054,29.782904383932877,38.91582107543945,3707980000,15.616555969715119,True,True,False,False,False,False,False,False,False
2023-06-02,40.56354401320244,41.90550182363337,37.792695760283166,39.29652786254883,3044585000,15.793012957572937,True,True,False,False,False,False,False,False,False
2023-06-09,38.87885366395156,39.68433522296949,37.33091714927566,38.74396896362305,2142310000,15.967578046321869,True,True,False,False,False,False,False,False,False
2023-06-16,39.173681765722975,43.69164616054712,38.59207179032555,42.66333770751953,2966705000,16.161071591377258,True,True,False,False,False,False,False,False,False
2023-06-23,42.96913358966378,43.960468171430314,41.98679405380195,42.1806640625,1778633000,16.35179396152496,True,True,False,False,False,False,False,False,False
2023-06-30,42.43248772308976,42.73528567393262,40.07307297637483,42.273597717285156,2520798000,16.542330524921418,True,True,False,False,False,False,False,False,False
2023-07-07,42.48845557277733,43.184993321008285,41.31824574169724,42.47446823120117,1181290000,16.73248608112335,True,True,False,False,False,False,False,False,False
2023-07-14,42.62836091679516,48.05571376740953,41.62103447108327,45.438472747802734,2383708000,16.93705251932144,True,True,False,False,False,False,False,False,False
2023-07-21,46.25792415993447,47.86384295444501,44.07038798081477,44.27924728393555,3008788000,17.13697314977646,True,True,False,False,False,False,False,False,False
2023-07-28,44.70096991726032,47.36318559950191,44.01043572473537,46.71860885620117,1882004000,17.34920624256134,True,True,False,False,False,False,False,False,False
2023-08-04,46.72261657878546,47.098363628457754,43.357872868108224,44.65000534057617,1705897000,17.549826607704162,True,True,False,False,False,False,False,False,False
2023-08-11,45.08071083089327,45.50942363800022,40.61170968615269,40.82756423950195,2288236000,17.73083484172821,True,True,False,False,False,False,False,False,False
2023-08-18,40.45882016103964,45.23761094961256,40.28393840809102,43.26993179321289,2930412000,17.923495299816132,True,True,False,False,False,False,False,False,False
2023-08-25,44.464131107978915,50.23225371220406,44.19231433927529,45.98710632324219,4308297000,18.127994379997254,True,True,False,False,False,False,False,False,False
2023-09-01,46.45079089513967,49.89347187669814,44.85786313408847,48.476436614990234,3114195000,18.345182616710662,True,True,False,False,False,False,False,False,False
2023-09-08,48.190621199909984,48.81820170710798,45.12540493347,45.54515838623047,1757722000,18.547069034576417,True,True,False,False,False,False,False,False,False
2023-09-15,46.12081612132712,46.13580667584193,43.7821930198778,43.874141693115234,2098505000,18.74104682445526,True,True,False,False,False,False,False,False,False
2023-09-22,42.722820575587484,44.21594002292978,40.955859044978006,41.58549118041992,2170415000,18.9227481508255,True,True,False,False,False,False,False,False,False
2023-09-29,41.56650323994468,44.117993873277456,41.152745614643074,43.47337341308594,2088801000,19.113141500949858,True,True,False,False,False,False,False,False,False
2023-10-06,44.00406311143919,45.762030910222144,43.22052325615126,45.73504638671875,2093888000,19.31541195631027,True,True,False,False,False,False,False,False,False
2023-10-13,44.81558061204782,47.58095729211939,44.341860842790076,45.43421936035156,2111834000,19.514707260131836,True,True,False,False,False,False,False,False,False
2023-10-20,45.036458356873474,46.197772707429415,41.05380140770334,41.36262130737305,2793225000,19.69173052549362,True,True,False,False,False,False,False,False,False
2023-10-27,41.20471789682862,43.671259880071666,39.85650966502812,40.47614288330078,2236157000,19.864632523059846,True,True,False,False,False,False,False,False,False
2023-11-03,41.062806789213255,45.28230687928524,39.206895078542935,44.97848892211914,2177372000,20.060145814418792,True,True,False,False,False,False,False,False,False
2023-11-10,45.25832729646328,48.443446517904555,44.87255306180776,48.30652618408203,2052358000,20.271272571086882,True,True,False,False,False,False,False,False,False
2023-11-17,48.29153187815876,49.93056658286776,48.07066140972394,49.26896286010742,1941548000,20.48659423351288,True,True,False,False,False,False,False,False,False
2023-11-24,49.28295659470337,50.51822867897837,47.66190506313219,47.74785232543945,2173932000,20.694160995483397,True,True,False,False,False,False,False,False,False
2023-12-01,47.77184390637924,48.73328003145955,46.15979480379712,46.73745346069336,2074722000,20.898424303531648,True,True,False,False,False,False,False,False,False
2023-12-08,46.04985981674189,47.71707199991906,44.98348694921652,47.4821891784668,1899898000,21.10452461004257,True,True,False,False,False,False,False,False,False
2023-12-15,47.46719926720655,49.379236076134234,45.80703244000096,48.86549377441406,2201087000,21.312787413597107,True,True,False,False,False,False,False,False,False
2023-12-22,49.375247684193205,50.40772719111452,48.07389338703891,48.8055305480957,1827857000,21.520217747688292,True,True,False,False,False,False,False,False,False
2023-12-29,48.94345801373731,49.97194517562977,48.726567424201626,49.4971809387207,1113728000,21.734073054790496,True,True,False,False,False,False,False,False,False
2024-01-05,49.21931693922932,49.522166721608514,47.29628263742881,49.072391510009766,1453724000,21.946306245326994,True,True,False,False,False,False,False,False,False
2024-01-12,49.48719047480535,55.3182646237258,49.45420606560053,54.68257522583008,2899159000,22.18972840309143,True,True,False,False,False,False,False,False,False
2024-01-19,54.990429652443055,59.470183631396026,54.71256826860131,59.46118927001953,1959125000,22.461413226127625,True,True,False,False,False,False,False,False,False
2024-01-26,60.018906048230285,62.81750357026873,58.555638180668645,61.00041198730469,2180966000,22.734943957328795,True,True,False,False,False,False,False,False,False
2024-02-02,61.20130919891072,66.56662829382361,60.66958101504,66.1268539428711,2058987000,23.035205216407775,True,True,False,False,False,False,False,False,False
2024-02-09,68.19080896214494,72.14883106624032,66.26677937017486,72.09686279296875,2709823000,23.362945556640625,True,True,False,False,False,False,False,False,False
2024-02-16,72.56361295434608,74.57360667156944,69.58512632462431,72.57659912109375,2636656000,23.689427258968355,True,True,False,False,False,False,False,False,False
2024-02-23,71.91094295214619,82.35270728551444,66.21480102707116,78.77750396728516,3073076000,24.047253446578978,True,True,False,False,False,False,False,False,False
2024-03-01,79.66005756473585,82.25874801625466,77.08635205553938,82.23775482177734,2275212000,24.423228905200958,True,True,False,False,False,False,False,False,False
2024-03-08,84.08782752325428,97.35575222228928,83.3791168960246,87.48823547363281,3469163000,24.821755867004395,True,True,False,False,False,False,False,False,False
2024-03-15,86.38973999977979,91.9182296909345,84.12776749206648,87.7970962524414,3226556000,25.21844876766205,True,True,False,False,False,False,False,False,False
2024-03-22,90.34693832973477,94.73494632617268,84.97138422754449,94.24617004394531,2887301000,25.64471968650818,True,True,False,False,False,False,False,False,False
2024-03-29,93.8983168748369,96.7220301978138,89.08251272541551,90.31494903564453,2087063000,26.052085404396056,True,True,False,False,False,False,False,False,False
2024-04-05,90.25797890351257,92.18309875741171,85.84097663074387,87.96802520751953,2090215000,26.447474551200866,True,True,False,False,False,False,False,False,False
2024-04-12,88.65970382216,90.69777431894295,82.98427507127602,88.14593505859375,2075291000,26.84369096279144,True,True,False,False,False,False,False,False,False
2024-04-19,89.05751457655467,90.5718255697764,75.57166564195786,76.16539001464844,2631388000,27.17836639881134,True,True,False,False,False,False,False,False,False
2024-04-26,78.0685134774025,88.29088993799844,76.36529285459991,87.69515991210938,2522760000,27.571220145225524,True,True,False,False,False,False,False,False,False
2024-05-03,87.55520360857133,89.24043810826264,81.21807385271738,88.74866485595703,2088782000,27.967062811851502,True,True,False,False,False,False,False,False,False
2024-05-10,89.34938632493116,92.17810238522513,88.19091589664993,89.83716583251953,1852604000,28.36402747631073,True,True,False,False,False,False,False,False,False
2024-05-17,90.43689954348851,95.7754751109485,88.4887873274781,92.4369888305664,1687565000,28.775375366210938,True,True,False,False,False,False,False,False,False
2024-05-24,93.70741519120496,106.4266330182304,93.13766755607001,106.42063903808594,2460917000,29.256676383018494,True,True,False,False,False,False,False,False,False
2024-05-31,110.19392203047549,115.76637434873233,106.89142114521177,109.58319854736328,2307986000,29.751695981025694,True,True,False,False,False,False,False,False,False
2024-06-07,113.56938260132851,125.52994340194898,111.95211383768398,120.83308410644531,2447200000,30.30005102157593,True,True,False,False,False,False,False,False,False
2024-06-14,120.31531947295237,132.7905668615139,116.95684528802722,131.8309326171875,1405605200,30.901578893661497,True,True,False,False,False,False,False,False,False
2024-06-21,132.94052101290185,140.70762089792785,124.25374396453276,126.52289581298828,1750053700,31.470987782478332,True,True,False,False,False,False,False,False,False
2024-06-28,123.19411994547033,128.07231986611026,117.99605877326907,123.4940185546875,1821317800,32.02293879508972,True,True,False,False,False,False,False,False,False
2024-07-05,123.42405307864779,128.80205294716893,118.78578041896601,125.78317260742188,933185200,32.58893422603607,True,True,False,False,False,False,False,False,False
2024-07-12,127.44254788203128,136.0993287251507,126.99271841631584,129.19189453125,1399485700,33.17425630092621,True,True,False,False,False,False,False,False,False
2024-07-19,130.51140270339172,131.34109560506872,116.51662402751018,117.8861083984375,1351385200,33.70292607784271,True,True,False,False,False,False,False,False,False
2024-07-26,120.3052034521371,124.64359711208203,106.26044237682176,113.01791381835938,1513222900,34.20384279727936,True,True,False,False,False,False,False,False,False
2024-08-02,113.64767861053163,120.11528690507727,101.3322740328123,107.23007202148438,2213649400,34.67488066673279,True,True,False,False,False,False,False,False,False
2024-08-09,92.02573599453234,108.75951041282163,90.65625074239716,104.71102142333984,2056049100,35.12983145713806,True,True,False,False,False,False,False,False,False
2024-08-16,106.28043141146973,124.95347986245288,106.22045618169847,124.53363800048828,1598129600,35.683652305603026,True,True,False,False,False,False,False,False,False
2024-08-23,124.23374212691918,130.70134013517236,123.05418563063326,129.32183837890625,1575724000,36.262517042160034,True,True,False,False,False,False,False,False,False
2024-08-30,129.5217841101186,131.2111423152786,116.66656437657561,119.32557678222656,1869975300,36.79666564464569,True,True,False,False,False,False,False,False,False
2024-09-06,115.96682960430755,116.16675212470322,100.9124275647732,102.79173278808594,1570114200,37.238035888671874,True,True,False,False,False,False,False,False,False
2024-09-13,104.840969477339,120.75537106961634,103.6514174842849,119.06586456298828,1588029100,37.76708254814148,True,True,False,False,False,False,False,False,False
2024-09-20,116.75652026497235,119.62569992209964,113.18754300284537,115.96675109863281,1466985900,38.28167670249939,True,True,False,False,False,False,False,False,False
2024-09-27,116.51659472951452,127.63339688941237,114.82707671663402,121.36520385742188,1419480300,38.8223982667923,True,True,False,False,False,False,False,False,False
2024-10-04,118.27607446992181,125.00415413490973,115.10699751736388,124.88418579101562,1271290200,39.3792142868042,True,True,False,False,False,False,False,False,False
2024-10-11,124.95417447518639,135.74108264717918,124.91418502432315,134.76136779785156,1290685100,39.98813372612,True,True,False,False,False,False,False,False,False
2024-10-18,136.43089368651033,140.84961880375567,128.70310551155586,137.96043395996094,1357584500,40.6117582988739,True,True,False,False,False,False,False,False,False
2024-10-25,138.090405825162,144.37860733596548,137.42060018656866,141.49942016601562,1154273100,41.25446524620056,True,True,False,False,False,False,False,False,False
2024-11-01,142.95902137870084,143.09898064959424,132.07213151004177,135.36119079589844,987765800,41.8661756324768,True,True,False,False,False,False,False,False,False
2024-11-08,137.17067271068436,149.72704733961325,135.53114345978716,147.58766174316406,973098600,42.537912673950196,True,True,False,False,False,False,False,False,False
2024-11-15,148.6373710400852,149.60707763368606,140.03983617411208,141.9392852783203,1017459800,43.18348834037781,True,True,False,False,False,False,False,False,False
2024-11-22,139.45999475223928,152.84617867409492,137.1106625740026,141.9093017578125,1396264700,43.824660816192626,True,True,False,False,False,False,False,False,False
2024-11-29,141.9492922301626,142.0092725854583,131.76221489663718,138.2103729248047,903463700,44.45094245910644,True,True,False,False,False,False,False,False,False
2024-12-06,138.79021062156448,146.50808533514203,137.7805055975671,142.40899658203125,928447900,45.0952192401886,True,True,False,False,False,False,False,False,False
2024-12-13,138.93972344033872,141.78911819403848,132.51112983721956,134.22076416015625,974961000,45.691722435951235,True,True,False,False,False,False,False,False,False
2024-12-20,134.1507548377073,136.67022414162827,126.8323727744144,134.670654296875,1291053700,46.29064836502075,True,True,False,False,False,False,False,False,False
2024-12-27,136.25031123897003,141.8690952419841,134.6806765533369,136.98016357421875,567998700,46.90716517925262,True,True,False,False,False,False,False,False,False
2025-01-03,134.80062832550155,144.86843662681642,133.80086613446198,144.43853759765625,750963600,47.567221632003786,True,True,False,False,False,False,False,False,False
2025-01-10,148.55763229845726,153.09664186378797,134.19078233209814,135.8804168701172,1052112000,48.182498288154605,True,True,False,False,False,False,False,False,False
2025-01-17,129.96170394882952,138.7197730168145,129.4817974709377,137.6800079345703,996041100,48.806824011802675,True,True,False,False,False,False,False,False,False
2025-01-24,139.1296971907641,148.93755110518853,137.0601406758009,142.58892822265625,825973500,49.455726761817935,True,True,False,False,False,False,False,False,False
2025-01-31,124.77282637681094,128.97190639273322,116.22468308647471,120.04385375976562,2646704500,49.98705334186554,True,True,False,False,False,False,False,False,False
2025-02-07,114.72501007137596,130.34160516615898,112.98539113939225,129.8117218017578,1369686400,50.564285078048705,True,True,False,False,False,False,False,False,False
2025-02-14,130.06165595495793,139.21966995740726,129.05188607934784,138.81976318359375,949079700,51.179012703895566,True,True,False,False,False,False,False,False,False
2025-02-21,141.239247408195,143.408773131914,134.00080428998024,134.4007110595703,758833800,51.774873538017275,True,True,False,False,False,False,False,False,False
2025-02-28,136.53026411475935,138.55982089892026,116.37465068149442,124.89279174804688,1677630500,52.32447045326233,True,True,False,False,False,False,False,False,False
2025-03-07,123.48310269608358,123.67305612882248,107.53657110597264,112.66545867919922,1756820000,52.81391457557678,True,True,False,False,False,False,False,False,False
2025-03-14,109.87606538139453,121.86466627272753,104.74717644545998,121.65469360351562,1621837200,53.35114428043366,True,True,False,False,False,False,False,False,False
2025-03-21,122.72455649146468,122.87453914631989,114.52558655092061,117.68518829345703,1343942800,53.86479170799255,True,True,False,False,False,False,False,False,False
2025-03-28,119.86491568880827,122.20462527069279,109.05627362776653,109.65619659423828,1156137600,54.332045488357544,True,True,False,False,False,False,False,False,False
2025-04-04,105.11677236112796,111.96591394846298,92.09841365005991,94.29813385009766,1613471100,54.71585627555847,True,True,False,False,False,False,False,False,False
2025-04-11,87.44898959160196,115.08551252786717,86.60909899272106,110.9160385131836,2451432700,55.18150415420532,True,True,False,False,False,False,False,False,False
2025-04-18,114.09564149423704,114.27561914894163,100.03741265575106,101.47722625732422,1183206300,55.59589932441711,True,True,False,False,False,False,False,False,False
2025-04-25,98.75757087400713,111.90592192622726,95.02804439894429,110.99604034423828,1248911600,56.05593157768249,True,True,False,False,False,False,False,False,False
2025-05-02,109.67619446115806,115.38548400726445,104.06690832142748,114.485595703125,1039513700,56.52614744186401,True,True,False,False,False,False,False,False,False
2025-05-09,112.89579778060671,118.66507265437788,110.8060596179303,116.63532257080078,829847900,57.00929094314575,True,True,False,False,False,False,False,False,False
2025-05-16,121.95465837416761,136.3328578150344,120.26486852149502,135.38296508789062,1289809300,57.59559836387634,True,True,False,False,False,False,False,False,False
2025-05-23,132.3733402168265,137.3827028648009,129.14376150329426,131.2734832763672,1011442800,58.15438857078552,True,True,False,False,False,False,False,False,False
2025-05-30,134.13310453484723,143.47196297724966,132.9032778793795,135.11300659179688,1199387500,58.73267074584961,True,True,False,False,False,False,False,False,False
2025-06-06,135.4729551269194,143.98188696027037,135.38295485750098,141.70216369628906,975746800,59.33957314491272,True,True,False,False,False,False,False,False,False
2025-06-13,143.17198765195985,144.9918212890625,140.84205843661482,141.9619903564453,851876000,59.948662748336794,True,True,False,False,False,False,False,False,False
2025-06-20,143.3419182543515,146.1917466588846,142.6419439392267,143.84188842773438,726692000,60.564018669128416,True,True,False,False,False,False,False,False,False
2025-06-27,142.49196127355907,158.7010567029259,142.02198656661903,157.74110412597656,1072401700,61.23979046821594,True,True,False,False,False,False,False,False,False
2025-07-04,158.39105963903748,160.97091579811564,151.4814709885328,159.3310089111328,722664100,61.92245893478393,True,True,False,False,False,False,False,False,False
2025-07-11,158.19107281354107,167.88053943905462,157.33112071622008,164.91070556640625,823265800,62.634847230911255,True,True,False,False,False,False,False,False,False
2025-07-18,165.36067502496692,174.24017641906912,162.0108729824689,172.40028381347656,833732200,63.38756763458252,True,True,False,False,False,False,False,False,False
2025-07-25,172.7402639749064,174.71015156060187,164.5707252526767,173.49021911621094,721624000,64.1448345565796,True,True,False,False,False,False,False,False,False
2025-08-01,174.0101941822023,183.28967198380855,170.88036283204175,173.710205078125,894627600,64.90988298416137,True,True,False,False,False,False,False,False,False
2025-08-08,175.150129411279,183.86963665167795,174.5101661001552,182.689697265625,717049600,65.71938478469849,True,True,False,False,False,False,False,False,False
2025-08-15,182.0397344504628,184.46959107996432,178.02995160113952,180.4398193359375,749836800,66.51249249458313,True,True,False,False,False,False,False,False,False
2025-08-22,180.58981649127065,182.92968080449612,168.79048741289236,177.97996520996094,845210200,67.28898957252503,True,True,False,False,False,False,False,False,False
2025-08-29,178.3399565343825,184.45959632874283,173.14022534545884,174.170166015625,1092265600,68.03226107597351,True,True,False,False,False,False,False,False,False
2025-09-05,169.99041567915194,172.40028977270214,164.06075893837155,167.01058959960938,761701300,68.71885153770447,True,True,False,False,False,False,False,False,False
2025-09-12,167.5405549408978,180.27999877929688,166.7306038641957,177.82000732421875,824239800,69.45630546569824,True,True,False,False,False,False,False,False,False
2025-09-19,175.6699981689453,178.85000610351562,168.41000366210938,176.6699981689453,928588600,70.17506029129028,True,True,False,False,False,False,False,False,False
2025-09-26,175.3000030517578,184.5500030517578,173.1300048828125,178.19000244140625,945921100,70.90881031036378,True,True,False,False,False,False,False,False,False
2025-10-03,180.42999267578125,191.0500030517578,180.32000732421875,187.6199951171875,878292100,71.69373345375061,True,True,False,False,False,False,False,False,False
2025-10-10,185.5,195.6199951171875,182.0500030517578,183.16000366210938,879706600,72.45882698059081,True,True,False,False,False,False,False,False,False
2025-10-17,187.97000122070312,190.11000061035156,177.2899932861328,183.22000122070312,926433200,73.23618301391602,True,True,False,False,False,False,False,False,False
2025-10-24,183.1300048828125,187.47000122070312,176.75999450683594,186.25999450683594,657694900,74.01956127166748,True,True,False,False,False,False,False,False,False
2025-10-31,189.99000549316406,212.19000244140625,188.42999267578125,202.49000549316406,1118935100,74.88523243904113,True,True,False,False,False,False,False,False,False
2025-11-07,208.0800018310547,211.33999633789062,178.9199981689453,188.14999389648438,632035964,75.69000323295593,True,True,False,False,False,False,False,False,False
